name,status,address,city,state,postal_code,longitude,latitude,telephone,price,rating_value,review_count,website,tags,day,hours,accommodations,unacommodations
North Italia,5822 Worth PkwySte 108,San Antonio,TX,78257,(210) 384-9491,$11-30,4,129,1,29.612955,-98.599241,https://www.northitalia.com,Italian|Pizza|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|10:00 AM - 11:00 PM|10:00 AM - 10:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Outdoor Seating|Casual, Classy|Moderate Noise|Casual Dress|Good for Groups|Good for Dinner|Garage Parking, Street Parking|Waiter Service|Best nights on Friday, Saturday, Sunday|Full Bar|",
The Downtowner,208 S Castell Ave,New Braunfels,TX,78130,(830) 627-9080,$11-30,3.5,307,1,29.700864,-98.124242,http://www.downtownernb.com,American (New)|Breakfast & Brunch|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|10:00 AM - 2:00 PM|9:00 AM - 2:00 PM|,"Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Hipster, Trendy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",No Reservations|No Delivery|Accepts Apple Pay|No Outdoor Seating|Offers Catering|Not Good For Dancing|No Pool Table|No Smoking|Heated outdoor seating|Covered outdoor seating|
Free Range Brewery,325 S Main St,Boerne,TX,78006,,,,,1,29.791373,-98.730193,https://www.freeroambrewing.co…,Beer Bar|Breweries|,||||||,||||||,,
Stone Werks Big Rock Grille - The Vineyard,1201 N Loop 1604 WSte 101,San Antonio,TX,78258,(210) 764-0400,$11-30,3,291,1,29.610327,-98.508872,http://www.stonewerks.com,American (New)|Breakfast & Brunch|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 10:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Classy|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Dinner|Private Lot Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|TV|Offers Military Discount|Open to All|Heated outdoor seating|Covered outdoor seating|Private dining|",Offers Catering|Not Good For Dancing|No Pool Table|No Bike Parking|Dogs Not Allowed|
Amigo Free Walking Tours,115 Main Plz,San Antonio,TX,78205,(210) 560-0807,,5,21,1,29.424516,-98.493995,https://www.amigowalkingtours.…,Walking Tours|Historical Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Open to All|,
Pig Liquors,519 S Presa St,San Antonio,TX,78205,(210) 226-6465,Moderate,4.5,64,1,29.417342,-98.489546,http://pigliquors.net,"Beer, Wine & Spirits|Used, Vintage & Consignment|Antiques|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|12:00 PM - 8:00 PM|12:00 PM - 8:00 PM|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|Closed|,"Masks required|Staff wears masks|Accepts Credit Cards|Street Parking, Private Lot Parking|Bike Parking|Dogs Allowed|",No Delivery|No Takeout|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Wheelchair Accessible|
Q Kitchen | Bar,123 Losoya St,San Antonio,TX,78205,(210) 222-1234,$11-30,3.5,112,1,29.425586,-98.488257,https://sanantonio.regency.hya…,Barbeque|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|,"Takes Reservations|Offers Takeout|Accepts Credit Cards|Accepts Apple Pay|Classy, Casual|Moderate Noise|Good for Groups|Good for Breakfast, Dinner|Garage Parking, Valet Parking|Bike Parking|Free Wi-Fi|Full Bar|TV|",No Delivery|No Outdoor Seating|Offers Catering|Not Good For Kids|No Pool Table|
Acenar Mexican Restaurant,146 E Houston St,San Antonio,TX,78205,(210) 222-2362,$11-30,3.5,1288,1,29.426256,-98.492004,http://www.acenar.com/,Mexican|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Trendy|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Dinner|Waiter Service|Free Wi-Fi|Best nights on Friday, Saturday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Pool Table|No Bike Parking|No Smoking|Dogs Not Allowed|
Pam's Patio Kitchen,11826 Wurzbach Rd,San Antonio,TX,78230,(210) 492-1359,$11-30,4,362,1,29.549887,-98.541418,http://www.pamspatio.com/,Sandwiches|Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|Closed|,"Takes Reservations|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Lunch|Private Lot Parking|Bike Parking|Best nights on Friday, Saturday|Beer & Wine Only|Wheelchair Accessible|TV|Gender-neutral restrooms|",No Delivery|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|No Waiter Service|No Wi-Fi|No Happy Hour|No Smoking|
Dough Pizzeria Napoletana,518 South Alamo St,San Antonio,TX,78205,(210) 227-2900,$11-30,4,269,1,29.418666,-98.488022,https://www.doughpizzeriaonlin…,Pizza|Italian|Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 9:00 PM|,"Offers Takeout|Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Hipster, Casual, Trendy, Romantic, Classy|Moderate Noise|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Garage Parking, Street Parking|Bike Parking|Free Wi-Fi|Best nights on Saturday|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Women-owned|Offers Military Discount|",No Reservations|No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|Not Good For Working|No Waiter Service|No Happy Hour|No Smoking|No TV|
Cora's 471 Grill,2204 Fm 471 N,Castroville,TX,78009,(830) 931-9799,$11-30,4,76,1,29.391385,-98.890161,http://www.coras471grill.com,American (Traditional)|Beer Bar|Salad|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|5:00 PM - 9:00 PM|5:00 PM - 9:00 PM|5:00 PM - 9:00 PM|4:00 PM - 9:00 PM|11:00 AM - 8:00 PM|,Offers Takeout|Vegan Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Dinner|Good For Dancing|Private Lot Parking|Bike Parking|Waiter Service|Live Music|Best nights on Wednesday|Beer & Wine Only|TV|,No Reservations|No Delivery|Accepts Apple Pay|Offers Catering|No Wi-Fi|
Scuzzi's Italian Restaurant,4035 N Loop 1604 WSte 102,San Antonio,TX,78257,(210) 493-8884,$11-30,3.5,249,1,29.601644,-98.561329,http://scuzzisitalianrestauran…,Claimed|Italian|Seafood|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Romantic, Classy|Moderate Noise|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Wheelchair Accessible|TV|",Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|
Bourbon Street Seafood Kitchen,103 9th St,San Antonio,TX,78215,(210) 301-0066,$11-30,4,206,1,29.434730,-98.484209,http://www.bourbonstreetseafoo…,Seafood|Desserts|Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:30 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Romantic, Intimate, Upscale, Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|No Smoking|No Drive-Thru|Dogs Not Allowed|
Eddie V's Prime Seafood,1834 N Loop 1604 W,San Antonio,TX,78248,(210) 493-1600,$31-60,4.5,638,1,29.607714,-98.520826,https://Eddiev.com,Seafood|Steakhouses|Lounges|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 9:00 PM|,"Takes Reservations|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Upscale, Classy|Moderate Noise|Dressy|Good for Groups|Good for Dinner|Private Lot Parking, Valet Parking|Waiter Service|Free Wi-Fi|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|Open to All|",Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|Not Good For Working|No Pool Table|No Bike Parking|No Smoking|Dogs Not Allowed|
OK Tours,737 Austin St,San Antonio,TX,78215,(210) 222-8880,,2.5,11,1,29.436376,-98.476251,http://www.oktours.com,Tours|Transportation|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 5:00 PM|8:00 AM - 5:00 PM|8:00 AM - 5:00 PM|8:00 AM - 5:00 PM|8:00 AM - 2:00 PM|Closed|Closed|,,
Landa Station Bar and Grill,381 Landa St,New Braunfels,TX,78130,(830) 629-0707,Under $10,3.5,45,1,29.704138,-98.137467,,American (Traditional)|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|,Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Good for Lunch|Pool Table|Private Lot Parking|Bike Parking|Karaoke|Full Bar|TV|,No Reservations|No Delivery|Not Good For Kids|
Taste This Culinary and Craft Brewery Tours,,San Antonio,TX,78210,(210) 538-4888,,,,1,0,0,http://www.tastethissanantonio…,Beer Tours|,||||||,||||||,,
Seazar's Fine Wine and Spirits,6422 N New Braunfels Ave,San Antonio,TX,78209,(210) 822-6094,Pricey,4,18,1,29.488601,-98.458806,https://www.seazars.com,"Claimed|Beer, Wine & Spirits|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 8:00 PM|10:00 AM - 8:00 PM|10:00 AM - 8:00 PM|10:00 AM - 8:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|Closed|,Accepts Credit Cards|Private Lot Parking|Wheelchair Accessible|,No Takeout|Accepts Apple Pay|No Bike Parking|
San Antonio Museum of Art,200 W Jones Ave,San Antonio,TX,78215,(210) 978-8100,,4.5,189,1,29.437130,-98.481964,http://www.samuseum.org,Tours|Art Museums|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|10:00 AM - 7:00 PM|10:00 AM - 5:00 PM|10:00 AM - 5:00 PM|10:00 AM - 7:00 PM|10:00 AM - 5:00 PM|10:00 AM - 5:00 PM|,Staff wears masks|Good For Kids|Free Wi-Fi|Offers Military Discount|,Dogs Not Allowed|
Huisache Grill,303 W San Antonio St,New Braunfels,TX,78130,(830) 620-9001,$11-30,4,549,1,29.700350,-98.126047,http://www.huisache.com,Wine Bars|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|,"Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good for Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Wednesday, Friday, Saturday|Happy Hour Specials|Beer & Wine Only|Wheelchair Accessible|Gender-neutral restrooms|",No Reservations|Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|Not Good For Working|No Smoking|No TV|
Millennial Munchies,,San Antonio,TX,78220,(210) 400-9882,,,,1,0,0,,Brewpubs|,||||||,||||||,,
Total Wine and More,8356 Agora Pkwy,Selma,TX,78154,(210) 566-1503,Moderate,3.5,29,1,29.573886,-98.322447,http://www.totalwine.com,"Tobacco Shops|Beer, Wine & Spirits|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|Closed|,Offers Delivery|Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Bike Parking|,Accepts Apple Pay|Offers Catering|
City Sightseeing San Antonio,204 Alamo PlzThe Alamo,San Antonio,TX,78205,(210) 224-8687,,3,102,1,29.425705,-98.486075,http://www.citysightseeingsana…,Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,9:30 AM - 5:30 PM|9:30 AM - 5:30 PM|9:30 AM - 5:30 PM|9:30 AM - 5:30 PM|9:30 AM - 5:30 PM|9:30 AM - 5:30 PM|9:30 AM - 5:30 PM|,,
Chester's Hamburgers,9980 I H -10 W,San Antonio,TX,78230,(210) 699-1222,$11-30,3.5,188,1,29.532442,-98.564794,http://chestershamburgers.com,"Burgers|Beer, Wine & Spirits|Salad|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Offers Takeout|Accepts Credit Cards|Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Beer & Wine Only|TV|",No Reservations|No Delivery|Accepts Apple Pay|Accepts Cryptocurrency|No Outdoor Seating|Offers Catering|No Bike Parking|No Wi-Fi|No Drive-Thru|
Pizza Italia,3023 Thousand Oaks DrSte 101,San Antonio,TX,78247,(210) 494-8646,$11-30,3.5,293,1,29.575460,-98.439268,https://pizzaitaliasa.com,Pizza|Italian|Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Good For Dancing|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Thursday|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|TV|",Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|No Pool Table|Dogs Not Allowed|
Chili's,8502 Broadway St,San Antonio,TX,78217,(210) 822-2639,$11-30,2.5,75,1,29.517423,-98.463236,http://www.chilis.com,American (Traditional)|Bars|Tex-Mex|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Many Vegetarian Options|Accepts Credit Cards|Casual|Loud|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Private Lot Parking|Bike Parking|Waiter Service|Full Bar|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|No Outdoor Seating|Offers Catering|No Pool Table|No Wi-Fi|
"Spec's Wines, Spirits and Finer Foods",5219 De Zavala,San Antonio,TX,78249,(210) 561-0900,Moderate,4,56,1,29.566164,-98.587175,http://www.specsonline.com,"Beer, Wine & Spirits|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|Closed|,Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Private Lot Parking|Wheelchair Accessible|,Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|No Bike Parking|
